"season","event_date","nano","market","name","alias","exp_pts","exp_pts_off","exp_pts_off_pass","exp_pts_off_rush","exp_pts_off_turnover","exp_pts_def","exp_pts_def_pass","exp_pts_def_rush","exp_pts_def_turnover","exp_pts_st","exp_pts_kickoff","exp_pts_kick_return","exp_pts_punt","exp_pts_punt_return","exp_pts_fg_xp","boxscore_stats_link"
2024,"2024-09-29","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-2,5.66,-1.87,6.09,-8.32,0.48,1.18,-1.93,3.86,-7.11,-2.79,6.97,1.43,-7.09,-5.63,"https://www.pro-football-reference.com/boxscores/202409290atl.htm"
2024,"2024-09-29","D5QY6bOxfn8ZL","Green Bay","Packers","GB",-3,-4.43,-3.09,2.29,-16.29,-0.52,-12.21,9.35,8.84,1.45,-5.36,5.64,9.91,-2.41,-6.33,"https://www.pro-football-reference.com/boxscores/202409290gnb.htm"
2024,"2024-09-29","GJizlkzQFaqGA","Arizona","Cardinals","ARI",-27,2.67,-6.42,9.09,-2.86,-31.77,-17.02,-15.6,2.36,5.34,-2.82,6.37,2.64,-0.89,0.04,"https://www.pro-football-reference.com/boxscores/202409290crd.htm"
2024,"2024-09-29","IR4gIYmh269EI","Cleveland","Browns","CLE",-4,-6.26,-5.57,-0.03,-3.92,4.09,0.45,3.6,7.5,1.12,-2.41,3.23,5.25,-3.74,-1.21,"https://www.pro-football-reference.com/boxscores/202409290rai.htm"
2024,"2024-09-29","IwSI92ZDKoazn","San Francisco","49ers","SF",17,11.48,11.36,0.6,-3.91,24.17,14.87,8.97,15.3,-16.28,-6.58,-1.9,-0.74,-3.26,-3.8,"https://www.pro-football-reference.com/boxscores/202409290sfo.htm"
2024,"2024-09-29","LJmHetie5VbbO","Indianapolis","Colts","IND",3,12.91,15.57,-2.33,0,-2.8,-4.92,-1.25,9.14,-4.94,-5.64,3.76,0.36,-0.13,-3.29,"https://www.pro-football-reference.com/boxscores/202409290clt.htm"
2024,"2024-09-29","LZoDld8s63xUs","Las Vegas","Raiders","LV",4,-4.09,-0.45,-3.6,-7.5,6.26,5.57,0.03,3.92,-1.12,-3.23,2.41,3.74,-5.25,1.21,"https://www.pro-football-reference.com/boxscores/202409290rai.htm"
2024,"2024-09-29","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",20,21.36,15.11,5.85,0,4.13,8.86,-5.06,4.85,-1.43,-5.72,2.22,5.36,-5.19,1.9,"https://www.pro-football-reference.com/boxscores/202409290tam.htm"
2024,"2024-09-29","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-4,-1.45,-2.71,1.7,0,-14.04,-18.53,3.82,0,9.28,-4.7,2.72,11.37,-4.22,4.11,"https://www.pro-football-reference.com/boxscores/202409290htx.htm"
2024,"2024-09-29","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",-7,-10.62,-0.28,-8.88,0,4,-1.65,4.64,9.43,-0.87,-2.82,3.76,5.9,-3.76,-3.95,"https://www.pro-football-reference.com/boxscores/202409290sdg.htm"
2024,"2024-09-29","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",-3,2.8,4.92,1.25,-9.14,-12.91,-15.57,2.33,0,4.94,-3.76,5.64,0.13,-0.36,3.29,"https://www.pro-football-reference.com/boxscores/202409290clt.htm"
2024,"2024-09-29","UI0Ax4HUEXFh6","Houston","Texans","HOU",4,14.04,18.53,-3.82,0,1.45,2.71,-1.7,0,-9.28,-2.72,4.7,4.22,-11.37,-4.11,"https://www.pro-football-reference.com/boxscores/202409290htx.htm"
2024,"2024-09-29","VkxV91RtzHn65","New England","Patriots","NE",-17,-24.17,-14.87,-8.97,-15.3,-11.48,-11.36,-0.6,3.91,16.28,1.9,6.58,3.26,0.74,3.8,"https://www.pro-football-reference.com/boxscores/202409290sfo.htm"
2024,"2024-09-29","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",-20,-4.13,-8.86,5.06,-4.85,-21.36,-15.11,-5.85,0,1.43,-2.22,5.72,5.19,-5.36,-1.9,"https://www.pro-football-reference.com/boxscores/202409290tam.htm"
2024,"2024-09-29","jJBGuksuDJF5L","Carolina","Panthers","CAR",-10,6.2,3.94,3.59,-3.04,-13.19,-13.06,1.03,4.34,-0.49,-3.24,6.58,1.9,-3.56,-2.17,"https://www.pro-football-reference.com/boxscores/202409290car.htm"
2024,"2024-09-29","mLspw4gJNTQGN","Atlanta","Falcons","ATL",2,-0.48,-1.18,1.93,-3.86,-5.66,1.87,-6.09,8.32,7.11,-6.97,2.79,7.09,-1.43,5.63,"https://www.pro-football-reference.com/boxscores/202409290atl.htm"
2024,"2024-09-29","mexvMWO2v1hWn","New York","Jets","NYJ",-1,-17.17,-9.97,-5.22,-2.23,15.24,12.68,2.31,3.74,1.09,-2.82,2.29,3.81,-2.43,0.24,"https://www.pro-football-reference.com/boxscores/202409290nyj.htm"
2024,"2024-09-29","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",7,-4,1.65,-4.64,-9.43,10.62,0.28,8.88,0,0.87,-3.76,2.82,3.76,-5.9,3.95,"https://www.pro-football-reference.com/boxscores/202409290sdg.htm"
2024,"2024-09-29","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",-7,-0.67,-3.72,5.05,-8.78,-5.29,-4.85,-1.76,0,-3.65,-5.04,4.7,0.92,-4.23,0,"https://www.pro-football-reference.com/boxscores/202409290chi.htm"
2024,"2024-09-29","zyhFXj1nywrm1","Baltimore","Ravens","BAL",25,19.69,12.67,8.37,-4.12,6.92,10.8,-1.23,3.98,-2.37,-5.64,2.82,1.22,-1.89,1.12,"https://www.pro-football-reference.com/boxscores/202409290rav.htm"
2024,"2024-09-30","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",-14,15.58,6.84,11.06,-11.56,-24.24,-23.11,-1.13,0,-1.69,-4.5,5.87,0.43,-3.35,-0.14,"https://www.pro-football-reference.com/boxscores/202409300det.htm"
2024,"2024-09-30","FCuH1wdksA2DQ","Detroit","Lions","DET",14,24.24,23.11,1.13,0,-15.58,-6.84,-11.06,11.56,1.69,-5.87,4.5,3.35,-0.43,0.14,"https://www.pro-football-reference.com/boxscores/202409300det.htm"
2024,"2024-09-30","ltMyRE3yvVUaw","Tennessee","Titans","TEN",20,-4.49,-2.46,-0.5,-3.65,18.65,10.79,5.86,4.3,4.18,-6.58,10.19,-0.43,-1.6,2.6,"https://www.pro-football-reference.com/boxscores/202409300mia.htm"
2024,"2024-09-30","mfbu6O5aMHbJg","Miami","Dolphins","MIA",-20,-18.65,-10.79,-5.86,-4.3,4.49,2.46,0.5,3.65,-4.18,-10.19,6.58,1.6,0.43,-2.6,"https://www.pro-football-reference.com/boxscores/202409300mia.htm"
2024,"2024-10-03","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",-6,9.87,9.5,0.37,-4.06,-22.44,-28.02,4.22,1.68,5.72,-7.52,7.37,0.02,0.28,5.57,"https://www.pro-football-reference.com/boxscores/202410030atl.htm"
2024,"2024-10-03","mLspw4gJNTQGN","Atlanta","Falcons","ATL",6,22.44,28.02,-4.22,-1.68,-9.87,-9.5,-0.37,4.06,-5.72,-7.37,7.52,-0.28,-0.02,-5.57,"https://www.pro-football-reference.com/boxscores/202410030atl.htm"
2024,"2024-10-06","1vVmWGzUZ1rea","Chicago","Bears","CHI",25,13.9,19.78,-4.23,0,10.09,14.94,-6.3,7.63,-2.68,-7.1,2.82,1.48,-1.85,1.97,"https://www.pro-football-reference.com/boxscores/202410060chi.htm"
2024,"2024-10-06","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",-3,19.24,25.69,-6.19,-3.3,-24.97,-21.71,-3.26,6.03,2.47,-4.99,7.72,4.42,-2.46,-2.22,"https://www.pro-football-reference.com/boxscores/202410060cin.htm"
2024,"2024-10-06","3VqeLK0LS9rpw","Buffalo","Bills","BUF",-3,-1.59,-4.92,4.9,0,0.68,-8.68,6.68,7.15,-2.09,-4.43,3.56,3.19,-2.34,-2.07,"https://www.pro-football-reference.com/boxscores/202410060htx.htm"
2024,"2024-10-06","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",-8,-5.39,-6.33,3.29,-3.93,1.17,-6.54,5.71,10.55,-7.07,-3.57,6.05,2.34,-2.66,-9.23,"https://www.pro-football-reference.com/boxscores/202410060sea.htm"
2024,"2024-10-06","6DclFuycdPaOB","Denver","Broncos","DEN",17,2.41,4.36,-1.98,0,13.82,12.33,0.67,18.02,2.95,-4.71,5.86,2.78,-2.51,1.53,"https://www.pro-football-reference.com/boxscores/202410060den.htm"
2024,"2024-10-06","9JtBk8kFeaGEs","Washington","Football Team","WAS",21,12.01,0.49,11.19,-8.4,16.08,11.02,1.93,5.12,-10.61,-5.91,2.44,-0.03,-5.27,-1.84,"https://www.pro-football-reference.com/boxscores/202410060was.htm"
2024,"2024-10-06","AzOs5UWsXusSW","Minnesota","Vikings","MIN",6,-11.27,0.38,-10.82,-6.75,20.2,13.77,5.14,13.08,-6.06,-5.37,3.76,-1.02,-8.16,4.73,"https://www.pro-football-reference.com/boxscores/202410060min.htm"
2024,"2024-10-06","D5QY6bOxfn8ZL","Green Bay","Packers","GB",6,2.84,1.19,1.45,-5.35,0.39,5.66,-8.66,7.6,2.74,-3.36,3.76,1.52,-1.59,2.41,"https://www.pro-football-reference.com/boxscores/202410060ram.htm"
2024,"2024-10-06","GJizlkzQFaqGA","Arizona","Cardinals","ARI",0,5.15,-3.03,8.13,-6.63,0.37,-1.66,1.35,13.43,-4.89,-5.44,4.96,2.72,-0.43,-6.7,"https://www.pro-football-reference.com/boxscores/202410060sfo.htm"
2024,"2024-10-06","IR4gIYmh269EI","Cleveland","Browns","CLE",-21,-16.08,-11.02,-1.93,-5.12,-12.01,-0.49,-11.19,8.4,10.61,-2.44,5.91,5.27,0.03,1.84,"https://www.pro-football-reference.com/boxscores/202410060was.htm"
2024,"2024-10-06","IwSI92ZDKoazn","San Francisco","49ers","SF",0,-0.37,1.66,-1.35,-13.43,-5.15,3.03,-8.13,6.63,4.89,-4.96,5.44,0.43,-2.72,6.7,"https://www.pro-football-reference.com/boxscores/202410060sfo.htm"
2024,"2024-10-06","KdjU81i7YSFE7","Dallas","Cowboys","DAL",3,11.22,14.11,-1.49,-10.37,-2.75,-0.86,-3.56,-0.2,-2.98,-3.9,4.62,0.77,-3.32,-1.15,"https://www.pro-football-reference.com/boxscores/202410060pit.htm"
2024,"2024-10-06","LJmHetie5VbbO","Indianapolis","Colts","IND",-3,9.91,9.46,1.84,-6.23,-17.27,-13.78,-4.15,3.97,1.32,-6.58,7.45,0.46,-1.33,1.32,"https://www.pro-football-reference.com/boxscores/202410060jax.htm"
2024,"2024-10-06","LZoDld8s63xUs","Las Vegas","Raiders","LV",-17,-13.82,-12.33,-0.67,-18.02,-2.41,-4.36,1.98,0,-2.95,-5.86,4.71,2.51,-2.78,-1.53,"https://www.pro-football-reference.com/boxscores/202410060den.htm"
2024,"2024-10-06","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",3,17.27,13.78,4.15,-3.97,-9.91,-9.46,-1.84,6.23,-1.32,-7.45,6.58,1.33,-0.46,-1.32,"https://www.pro-football-reference.com/boxscores/202410060jax.htm"
2024,"2024-10-06","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",-3,2.75,0.86,3.56,0.2,-11.22,-14.11,1.49,10.37,2.98,-4.62,3.9,3.32,-0.77,1.15,"https://www.pro-football-reference.com/boxscores/202410060pit.htm"
2024,"2024-10-06","UI0Ax4HUEXFh6","Houston","Texans","HOU",3,-0.68,8.68,-6.68,-7.15,1.59,4.92,-4.9,0,2.09,-3.56,4.43,2.34,-3.19,2.07,"https://www.pro-football-reference.com/boxscores/202410060htx.htm"
2024,"2024-10-06","VkxV91RtzHn65","New England","Patriots","NE",-4,-7.94,-12.57,5.81,0,5.25,-1.09,0.89,3.51,0.91,-2.55,3.91,2.65,0.01,-3.11,"https://www.pro-football-reference.com/boxscores/202410060nwe.htm"
2024,"2024-10-06","jJBGuksuDJF5L","Carolina","Panthers","CAR",-25,-10.09,-14.94,6.3,-7.63,-13.9,-19.78,4.23,0,2.68,-2.82,7.1,1.85,-1.48,-1.97,"https://www.pro-football-reference.com/boxscores/202410060chi.htm"
2024,"2024-10-06","mexvMWO2v1hWn","New York","Jets","NYJ",-6,-20.2,-13.77,-5.14,-13.08,11.27,-0.38,10.82,6.75,6.06,-3.76,5.37,8.16,1.02,-4.73,"https://www.pro-football-reference.com/boxscores/202410060min.htm"
2024,"2024-10-06","mfbu6O5aMHbJg","Miami","Dolphins","MIA",4,-5.25,1.09,-0.89,-3.51,7.94,12.57,-5.81,0,-0.91,-3.91,2.55,-0.01,-2.65,3.11,"https://www.pro-football-reference.com/boxscores/202410060nwe.htm"
2024,"2024-10-06","n8CuHV9wbYCqF","New York","Giants","NYG",8,-1.17,6.54,-5.71,-10.55,5.39,6.33,-3.29,3.93,7.07,-6.05,3.57,2.66,-2.34,9.23,"https://www.pro-football-reference.com/boxscores/202410060sea.htm"
2024,"2024-10-06","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",-6,-0.39,-5.66,8.66,-7.6,-2.84,-1.19,-1.45,5.35,-2.74,-3.76,3.36,1.59,-1.52,-2.41,"https://www.pro-football-reference.com/boxscores/202410060ram.htm"
2024,"2024-10-06","zyhFXj1nywrm1","Baltimore","Ravens","BAL",3,24.97,21.71,3.26,-6.03,-19.24,-25.69,6.19,3.3,-2.47,-7.72,4.99,2.46,-4.42,2.22,"https://www.pro-football-reference.com/boxscores/202410060cin.htm"
2024,"2024-10-07","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-13,-3.67,-2.89,-1.29,-3.39,-12.27,-9.23,-3.7,6.99,4.34,-2.22,5.38,2.35,-1.48,0.31,"https://www.pro-football-reference.com/boxscores/202410070kan.htm"
2024,"2024-10-07","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",13,12.27,9.23,3.7,-6.99,3.67,2.89,1.29,3.39,-4.34,-5.38,2.22,1.48,-2.35,-0.31,"https://www.pro-football-reference.com/boxscores/202410070kan.htm"
2024,"2024-10-10","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",-11,0.59,4.58,-2.99,-6.8,-19.5,-11.37,-10.39,0,7.06,-2.76,9.25,4.54,-2,-1.97,"https://www.pro-football-reference.com/boxscores/202410100sea.htm"
2024,"2024-10-10","IwSI92ZDKoazn","San Francisco","49ers","SF",11,19.5,11.37,10.39,0,-0.59,-4.58,2.99,6.8,-7.06,-9.25,2.76,2,-4.54,1.97,"https://www.pro-football-reference.com/boxscores/202410100sea.htm"
2024,"2024-10-13","1vVmWGzUZ1rea","Chicago","Bears","CHI",20,20.35,16.93,3.42,-3.08,4.25,-0.83,1.27,6.87,-7.15,-6.89,5.14,1.94,-4,-3.34,"https://www.pro-football-reference.com/boxscores/202410130chi.htm"
2024,"2024-10-13","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",10,-0.57,-0.24,-0.33,-4.18,2.73,8.61,-5.88,5.39,8.07,-3.76,1.94,3.98,-2.44,8.35,"https://www.pro-football-reference.com/boxscores/202410130nyg.htm"
2024,"2024-10-13","6DclFuycdPaOB","Denver","Broncos","DEN",-8,-0.86,0.09,2.37,-7.93,-8.1,-9.65,1.23,0,0.01,-5.28,5.9,2.65,-0.43,-2.83,"https://www.pro-football-reference.com/boxscores/202410130den.htm"
2024,"2024-10-13","9JtBk8kFeaGEs","Washington","Football Team","WAS",-7,9.5,15.3,-4.84,0,-20.33,-18.17,-2.82,6.01,3.41,-4.84,6.64,0.99,-0.23,0.85,"https://www.pro-football-reference.com/boxscores/202410130rav.htm"
2024,"2024-10-13","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-23,-13.11,-13.52,0.41,-14.67,-21.29,-9.51,-15.49,11.68,11.75,-4.11,7.73,3.29,3.55,1.29,"https://www.pro-football-reference.com/boxscores/202410130nor.htm"
2024,"2024-10-13","D5QY6bOxfn8ZL","Green Bay","Packers","GB",21,22.31,17.94,2.69,-3.79,6.86,1.72,3.91,11.7,-3.96,-5.71,3.56,0.7,0.56,-3.07,"https://www.pro-football-reference.com/boxscores/202410130gnb.htm"
2024,"2024-10-13","FCuH1wdksA2DQ","Detroit","Lions","DET",38,24.4,14.09,10.77,0,24.28,22.11,1.84,18.66,-9.24,-12.56,4.48,0,-1,-0.16,"https://www.pro-football-reference.com/boxscores/202410130dal.htm"
2024,"2024-10-13","GJizlkzQFaqGA","Arizona","Cardinals","ARI",-21,-6.86,-1.72,-3.91,-11.7,-22.31,-17.94,-2.69,3.79,3.96,-3.56,5.71,-0.56,-0.7,3.07,"https://www.pro-football-reference.com/boxscores/202410130gnb.htm"
2024,"2024-10-13","IR4gIYmh269EI","Cleveland","Browns","CLE",-4,-4.19,2.24,-3.91,0,-10.4,-10.96,-1.1,0,7.89,-3.9,4.7,3.08,-1.27,5.28,"https://www.pro-football-reference.com/boxscores/202410130phi.htm"
2024,"2024-10-13","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-38,-24.28,-22.11,-1.84,-18.66,-24.4,-14.09,-10.77,0,9.24,-4.48,12.56,1,0,0.16,"https://www.pro-football-reference.com/boxscores/202410130dal.htm"
2024,"2024-10-13","LJmHetie5VbbO","Indianapolis","Colts","IND",3,3.63,12.57,-8.94,-2.9,-0.43,3.92,-5.41,1.93,-0.91,-4.37,2.6,4.34,-2.31,-1.17,"https://www.pro-football-reference.com/boxscores/202410130oti.htm"
2024,"2024-10-13","LZoDld8s63xUs","Las Vegas","Raiders","LV",-19,-9.91,1.31,-9.22,-12.11,-1.93,-3.74,-1.84,-1.64,-7.51,-4.99,7.52,-2.06,-2.79,-5.19,"https://www.pro-football-reference.com/boxscores/202410130rai.htm"
2024,"2024-10-13","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",23,21.29,9.51,15.49,-11.68,13.11,13.52,-0.41,14.67,-11.75,-7.73,4.11,-3.55,-3.29,-1.29,"https://www.pro-football-reference.com/boxscores/202410130nor.htm"
2024,"2024-10-13","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-20,-4.25,0.83,-1.27,-6.87,-20.35,-16.93,-3.42,3.08,7.15,-5.14,6.89,4,-1.94,3.34,"https://www.pro-football-reference.com/boxscores/202410130chi.htm"
2024,"2024-10-13","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",8,8.1,9.65,-1.23,0,0.86,-0.09,-2.37,7.93,-0.01,-5.9,5.28,0.43,-2.65,2.83,"https://www.pro-football-reference.com/boxscores/202410130den.htm"
2024,"2024-10-13","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",19,1.93,3.74,1.84,1.64,9.91,-1.31,9.22,12.11,7.51,-7.52,4.99,2.79,2.06,5.19,"https://www.pro-football-reference.com/boxscores/202410130rai.htm"
2024,"2024-10-13","UI0Ax4HUEXFh6","Houston","Texans","HOU",20,11.04,7.44,3.6,-4.3,10.73,7.12,2.27,17.55,-3.82,-5.66,3.76,3.25,-4.52,-0.65,"https://www.pro-football-reference.com/boxscores/202410130nwe.htm"
2024,"2024-10-13","VkxV91RtzHn65","New England","Patriots","NE",-20,-10.73,-7.12,-2.27,-17.55,-11.04,-7.44,-3.6,4.3,3.82,-3.76,5.66,4.52,-3.25,0.65,"https://www.pro-football-reference.com/boxscores/202410130nwe.htm"
2024,"2024-10-13","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",4,10.4,10.96,1.1,0,4.19,-2.24,3.91,0,-7.89,-4.7,3.9,1.27,-3.08,-5.28,"https://www.pro-football-reference.com/boxscores/202410130phi.htm"
2024,"2024-10-13","jJBGuksuDJF5L","Carolina","Panthers","CAR",-12.17,-3.27,-1.53,-1.07,-10.53,-12.46,-8.26,-9.03,3.08,0.54,-4.3,6.48,-1.13,-0.43,-0.08,"https://www.pro-football-reference.com/boxscores/202410130car.htm"
2024,"2024-10-13","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-3,0.43,-3.92,5.41,-1.93,-3.63,-12.57,8.94,2.9,0.91,-2.6,4.37,2.31,-4.34,1.17,"https://www.pro-football-reference.com/boxscores/202410130oti.htm"
2024,"2024-10-13","mLspw4gJNTQGN","Atlanta","Falcons","ATL",12.17,12.46,8.26,9.03,-3.08,3.27,1.53,1.07,10.53,-0.54,-6.48,4.3,0.43,1.13,0.08,"https://www.pro-football-reference.com/boxscores/202410130car.htm"
2024,"2024-10-13","n8CuHV9wbYCqF","New York","Giants","NYG",-10,-2.73,-8.61,5.88,-5.39,0.57,0.24,0.33,4.18,-8.07,-1.94,3.76,2.44,-3.98,-8.35,"https://www.pro-football-reference.com/boxscores/202410130nyg.htm"
2024,"2024-10-13","zyhFXj1nywrm1","Baltimore","Ravens","BAL",7,20.33,18.17,2.82,-6.01,-9.5,-15.3,4.84,0,-3.41,-6.64,4.84,0.23,-0.99,-0.85,"https://www.pro-football-reference.com/boxscores/202410130rav.htm"
2024,"2024-10-14","3VqeLK0LS9rpw","Buffalo","Bills","BUF",3,14.9,14.26,3.65,0,-13.81,-12.91,-1.89,0.01,0.34,-5.23,3.3,2.13,-1.27,1.41,"https://www.pro-football-reference.com/boxscores/202410140nyj.htm"
2024,"2024-10-14","mexvMWO2v1hWn","New York","Jets","NYJ",-3,13.81,12.91,1.89,-0.01,-14.9,-14.26,-3.65,0,-0.34,-3.3,5.23,1.27,-2.13,-1.41,"https://www.pro-football-reference.com/boxscores/202410140nyj.htm"
2024,"2024-10-17","6DclFuycdPaOB","Denver","Broncos","DEN",23,6.09,1.79,4.7,-4.59,17.45,17.48,-0.43,13.96,2.05,-5.66,5.13,0.99,-2.25,3.84,"https://www.pro-football-reference.com/boxscores/202410170nor.htm"
2024,"2024-10-17","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-23,-17.45,-17.48,0.43,-13.96,-6.09,-1.79,-4.7,4.59,-2.05,-5.13,5.66,2.25,-0.99,-3.84,"https://www.pro-football-reference.com/boxscores/202410170nor.htm"
2024,"2024-10-20","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",8,-10,0.02,-10.51,0,10.33,7.09,2.58,8.78,8.5,-2.04,10.66,2.94,-4.12,1.06,"https://www.pro-football-reference.com/boxscores/202410200cle.htm"
2024,"2024-10-20","3VqeLK0LS9rpw","Buffalo","Bills","BUF",24,15.86,17.29,-0.76,0,12.71,1.84,9.28,7.58,-4.4,-6.51,3.41,1.13,-2.93,0.5,"https://www.pro-football-reference.com/boxscores/202410200buf.htm"
2024,"2024-10-20","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",20,13.35,14.58,-1.07,0,0.56,1.28,-3.49,16.53,3.91,-5.65,2.88,1.74,-1.09,6.03,"https://www.pro-football-reference.com/boxscores/202410200atl.htm"
2024,"2024-10-20","9JtBk8kFeaGEs","Washington","Football Team","WAS",33,20,15.25,6.09,0,17.78,16.94,1.19,13.53,-5,-6.37,2.6,0.5,-3.96,2.23,"https://www.pro-football-reference.com/boxscores/202410200was.htm"
2024,"2024-10-20","AzOs5UWsXusSW","Minnesota","Vikings","MIN",-3,5.48,2.33,6.01,-3.12,-6.31,-15.88,8.31,7.39,-0.54,-6.58,3.92,1.58,-3.26,3.8,"https://www.pro-football-reference.com/boxscores/202410200min.htm"
2024,"2024-10-20","D5QY6bOxfn8ZL","Green Bay","Packers","GB",3,3.05,5.65,-2.6,-9.46,6.39,8.58,-3.41,0,-5.98,-4.62,4.91,6.23,-9.04,-3.46,"https://www.pro-football-reference.com/boxscores/202410200gnb.htm"
2024,"2024-10-20","FCuH1wdksA2DQ","Detroit","Lions","DET",3,6.31,15.88,-8.31,-7.39,-5.48,-2.33,-6.01,3.12,0.54,-3.92,6.58,3.26,-1.58,-3.8,"https://www.pro-football-reference.com/boxscores/202410200min.htm"
2024,"2024-10-20","IR4gIYmh269EI","Cleveland","Browns","CLE",-8,-10.33,-7.09,-2.58,-8.78,10,-0.02,10.51,0,-8.5,-10.66,2.04,4.12,-2.94,-1.06,"https://www.pro-football-reference.com/boxscores/202410200cle.htm"
2024,"2024-10-20","IwSI92ZDKoazn","San Francisco","49ers","SF",-11,-4.03,-1.81,-0.22,-11.54,-5.57,3.62,-9.19,8.1,-2.89,-5.93,5.03,0.49,-3.68,1.2,"https://www.pro-football-reference.com/boxscores/202410200sfo.htm"
2024,"2024-10-20","LJmHetie5VbbO","Indianapolis","Colts","IND",6,-5.79,-2.56,-2.49,-4.43,11.55,0.17,10.72,9.61,0.7,-3.3,1.82,4.18,-5.14,3.14,"https://www.pro-football-reference.com/boxscores/202410200clt.htm"
2024,"2024-10-20","LZoDld8s63xUs","Las Vegas","Raiders","LV",-5,-19.97,-18.77,-0.34,-16.39,7.94,3.25,4.36,6.17,5.08,-4.7,3.76,1.87,-2.76,6.91,"https://www.pro-football-reference.com/boxscores/202410200ram.htm"
2024,"2024-10-20","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",17,17.6,10.67,5.93,0,-3.61,-9.59,2.39,0,-0.01,-5.77,3.89,-0.03,2.95,-1.05,"https://www.pro-football-reference.com/boxscores/202410200jax.htm"
2024,"2024-10-20","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",22,16.09,13.68,2.41,0,3.83,2.54,-0.39,10.09,1.12,-5.6,2.82,2.73,-2.38,3.55,"https://www.pro-football-reference.com/boxscores/202410200pit.htm"
2024,"2024-10-20","UI0Ax4HUEXFh6","Houston","Texans","HOU",-3,-6.39,-8.58,3.41,0,-3.05,-5.65,2.6,9.46,5.98,-4.91,4.62,9.04,-6.23,3.46,"https://www.pro-football-reference.com/boxscores/202410200gnb.htm"
2024,"2024-10-20","VkxV91RtzHn65","New England","Patriots","NE",-17,3.61,9.59,-2.39,0,-17.6,-10.67,-5.93,0,0.01,-3.89,5.77,-2.95,0.03,1.05,"https://www.pro-football-reference.com/boxscores/202410200jax.htm"
2024,"2024-10-20","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",25,6.49,-4.75,11.9,0,19.97,21.84,-1.47,-0.66,-2.06,-5.03,1.88,9.09,-7.74,-0.26,"https://www.pro-football-reference.com/boxscores/202410200nyg.htm"
2024,"2024-10-20","jJBGuksuDJF5L","Carolina","Panthers","CAR",-33,-17.78,-16.94,-1.19,-13.53,-20,-15.25,-6.09,0,5,-2.6,6.37,3.96,-0.5,-2.23,"https://www.pro-football-reference.com/boxscores/202410200was.htm"
2024,"2024-10-20","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-24,-12.71,-1.84,-9.28,-7.58,-15.86,-17.29,0.76,0,4.4,-3.41,6.51,2.93,-1.13,-0.5,"https://www.pro-football-reference.com/boxscores/202410200buf.htm"
2024,"2024-10-20","mLspw4gJNTQGN","Atlanta","Falcons","ATL",-20,-0.56,-1.28,3.49,-16.53,-13.35,-14.58,1.07,0,-3.91,-2.88,5.65,1.09,-1.74,-6.03,"https://www.pro-football-reference.com/boxscores/202410200atl.htm"
2024,"2024-10-20","mexvMWO2v1hWn","New York","Jets","NYJ",-22,-3.83,-2.54,0.39,-10.09,-16.09,-13.68,-2.41,0,-1.12,-2.82,5.6,2.38,-2.73,-3.55,"https://www.pro-football-reference.com/boxscores/202410200pit.htm"
2024,"2024-10-20","mfbu6O5aMHbJg","Miami","Dolphins","MIA",-6,-11.55,-0.17,-10.72,-9.61,5.79,2.56,2.49,4.43,-0.7,-1.82,3.3,5.14,-4.18,-3.14,"https://www.pro-football-reference.com/boxscores/202410200clt.htm"
2024,"2024-10-20","n8CuHV9wbYCqF","New York","Giants","NYG",-25,-19.97,-21.84,1.47,0.66,-6.49,4.75,-11.9,0,2.06,-1.88,5.03,7.74,-9.09,0.26,"https://www.pro-football-reference.com/boxscores/202410200nyg.htm"
